"application_date","snapshot_date","country","base_ccy","referrer","entity","server","house_name","org","application_type","kyc_status","screening_status","batch_result","received_docs","num_inbound_emails","num_inbound_calls","num_outbound_emails","num_outbound_calls","is_converted"
"2020-09-24","2020-09-24","","USD",,,,,"1",,,,,,,,,,False
"2020-09-24","2020-09-24","","USD",,,,,"1",,,,,,,,,,False
"2020-09-24","2020-09-24","","CAD",,,,,"1",,,,,,,,,,False
"2020-09-24","2020-09-24","","CHF",,,,,"1",,,,,,,,,,False
"2020-09-24","2020-09-24","Malaysia","USD","referrer8","Entity2","E3","cat2","1","Individual",,"Completed","PASS",,,,,,False
"2020-09-24","2020-09-24","","CHF",,,,,"1",,,,,,,,,,False
"2020-09-24","2020-09-24","Colombia","USD","referrer3","Entity2","E3","cat4","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-24","2020-09-24","","CHF",,,,,"1",,,,,,,,,,False
"2020-09-24","2020-09-24","","USD",,,,,"1",,,,,,,,,,False
"2020-09-24","2020-09-24","","EUR",,,,,"1",,,,,,,,,,False
"2020-09-24","2020-09-24","","EUR",,,,,"1",,,,,,,,,,False
"2020-09-24","2020-09-24","","USD",,,,,"1",,,,,,,,,,False
"2020-09-24","2020-09-24","","AUD",,,,,"1",,,,,,,,,,False
"2020-09-24","2020-09-24","China","USD","unknown","Entity2","E3","cat9","1","Individual","Missing ID","Rejected","match",,,,,,False
"2020-09-24","2020-09-24","France","EUR","referrer4","Entity3","N2","cat13","1","Individual",,"Batch - Reviewed","match",,,,,,False
"2020-09-28","2020-09-28","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-24","2020-09-24","Nigeria","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Reviewed","match",True,,,,,False
"2020-09-24","2020-09-24","Germany","EUR","referrer11","Entity3","G","cat18","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Lebanon","USD","unknown","Entity2","J10","cat3","1","Individual","Missing POR","Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","United Kingdom","GBP","unknown","Entity3","P","cat5","1",,,,,,,,,,False
"2020-08-31","2020-08-31","Mali","EUR","referrer11","Entity3","G","cat7","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-24","2020-09-24","China","USD","unknown","Entity2","E3","cat28","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-09-29","2020-09-29","Bahamas","USD","unknown","Entity2","E3","cat3","1","Individual","Missing ID review and POR","Pending Review",,True,,,1,1,False
"2020-09-29","2020-09-29","China","USD","unknown","Entity2","E3","cat28","1","Individual",,"Completed","match",True,,,,,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Ops Reviewed","PASS",True,,,,,False
"2020-08-31","2020-08-31","United Kingdom","GBP","unknown","Entity3","P","cat5","1",,,,,,,,,,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","J10","cat9","1","Individual","Complete","Ops Reviewed","match",True,,,,,False
"2020-08-31","2020-08-31","United Kingdom","GBP","unknown","Entity3","K","cat5","1",,,,,,,,,,False
"2020-08-31","2020-08-31","Nigeria","USD",,"Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-09-02","United Kingdom","GBP","unknown","Entity3","P","cat5","1","Individual","Complete","Completed","match",True,,,3,1,False
"2020-09-13","2020-09-13","Algeria","EUR","referrer4","Entity3","G","cat7","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-30","2020-08-31","Malaysia","USD","unknown","Entity2","E3","cat2","1","Individual","Complete","Completed","PASS",True,,,3,,False
"2020-08-31","2020-08-31","Morocco","USD","referrer4","Entity3","E2","cat7","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Spain","EUR","referrer3","Entity3","G","cat15","1","Individual",,"Batch - Reviewed","match",,,,,,False
"2020-08-26","2020-09-18","Ireland","EUR","unknown","Entity3","N","cat5","1","Individual","Complete","Completed","PASS",True,,,2,,False
"2020-08-27","2020-08-31","Italy","EUR","referrer16","Entity3","N","cat21","1","Individual",,"Completed","PASS",True,,,3,,False
"2020-08-28","2020-08-31","United Kingdom","GBP","unknown","Entity3","K","cat5","1","Individual","Complete","Completed","PASS",True,,,3,1,True
"2020-08-31","2020-08-31","Pakistan","USD","unknown","Entity2","E3","cat3","1","Individual","Missing ID review and POR","Batch - Reviewed","match",True,,,,,False
"2020-08-31","2020-08-31","Vietnam","USD","referrer7","Entity2","E3","cat2","1","Individual",,"Ops Reviewed","match",True,,,,,False
"2020-08-31","2020-08-31","Vietnam","USD","referrer7","Entity2","E3","cat2","1","Individual",,"Ops Reviewed","match",True,,,,,False
"2020-08-30","2020-08-31","Sweden","EUR","unknown","Entity3","N","cat10","1","Individual","Missing ID review and POR","Batch - Processed","PASS",True,,,1,1,False
"2020-08-31","2020-08-31","Namibia","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Reviewed","match",True,,,,,False
"2020-08-31","2020-08-31","Guinea","USD","referrer6","Entity2","E3","cat3","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Taiwan","USD","referrer30","Entity2","E8","cat12","1","Individual",,"Ops Reviewed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Chile","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Australia","AUD","unknown","Entity1","S","cat6","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Canada","CAD","referrer10",,"U2","cat17","2","Individual",,"Ops Reviewed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Argentina","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Batch - Reviewed","match",True,,,1,,False
"2020-08-02","2020-08-31","India","USD","unknown","Entity2","E8","cat2","1","Individual","Missing POR","Ops Reviewed","match",True,,,1,,False
"2020-08-10","2020-08-31","India","USD","unknown","Entity2","J10","cat2","1","Individual","Complete","Completed","PASS",True,,,3,1,True
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","J10","cat9","1","Individual","Missing ID","Rejected","match",,,,,,False
"2020-08-18","2020-08-31","India","USD","unknown","Entity2","J10","cat2","1","Individual",,"Completed","PASS",True,,,2,,True
"2020-08-07","2020-09-15","Morocco","USD","unknown","Entity2","J10","cat3","1","Individual",,"Rejected","PASS",,,2,7,1,False
"2020-08-23","2020-08-31","France","EUR","referrer4","Entity3","N","cat7","1","Individual",,"Completed","PASS",True,1,,4,,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Completed","PASS",True,,,,,True
"2020-08-31","2020-08-31","Colombia","USD","unknown","Entity2","J10","cat4","1","Individual",,"Ops Reviewed","PASS",True,,,,,False
"2020-08-31","2020-08-31","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Ops Reviewed","match",,,,,,False
"2020-08-31","2020-08-31","Vietnam","USD","referrer7","Entity2","E3","cat2","1","Individual",,"Completed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Indonesia","USD","referrer29","Entity2","J10","cat2","1","Individual",,"Ops Reviewed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Yemen","USD","referrer12","Entity2","J10","cat16","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Australia","AUD","unknown","Entity1","F","cat6","1","Individual","Complete","Completed","PASS",True,,,,,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","E3","Other","1","Individual",,"Completed","PASS",True,,,,,True
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","E4","Other","1","Individual",,"Completed","PASS",True,,,,,True
"2020-08-31","2020-08-31","Australia","AUD","unknown","Entity1","F","cat6","1","Individual","Missing POR","Ops Reviewed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Vietnam","USD","referrer6","Entity2","E3","Other","1","Individual",,"Ops Reviewed","PASS",True,,,,,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","J10","cat9","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","India","USD","unknown","Entity2","J10","cat2","1","Individual","Complete","Completed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Namibia","USD","referrer2","Entity4","J10","cat30","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Tanzania","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","J10","Other","1","Individual","Missing POR","Ops Reviewed","match",True,,,,,False
"2020-08-31","2020-08-31","Australia","AUD","unknown","Entity1","F","cat6","1","Individual","Complete","Batch - Processed","PASS",,,,,,True
"2020-08-30","2020-08-31","Australia","AUD","unknown","Entity1","F","cat6","1","Individual","Complete","Completed","PASS",True,,,4,1,True
"2020-08-31","2020-08-31","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-30","2020-08-31","Bahrain","USD","unknown","Entity2","J10","cat3","1","Individual",,"Ops Reviewed","PASS",True,1,,1,2,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","E3","Other","1","Individual",,"Completed","PASS",True,,,,,True
"2020-08-31","2020-08-31","Jamaica","USD","unknown","Entity2","E3","cat3","1","Individual","Missing ID review and POR","Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","E3","cat19","1","Individual",,"Completed","PASS",True,,,,,True
"2020-08-31","2020-08-31","South Africa","USD",,"Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Malaysia","USD","unknown","Entity2","J10","cat3","1","Individual",,"Completed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Romania","USD","unknown","Entity3","A01","cat10","1","Individual","Missing POR","Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","J10","cat9","1","Individual","Complete","Completed","match",,,,,,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity1","J7","cat32","1","Individual",,"Completed","PASS",True,,,,,True
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","E3","cat19","1","Individual",,"Completed","PASS",True,,,,,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","E3","Other","1","Individual",,"Completed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Indonesia","USD","referrer13","Entity2","E3","cat2","1","Individual",,"Ops Reviewed","PASS",True,,,,,False
"2020-08-31","2020-08-31","United Arab Emirates","USD","referrer9","Entity2","E3","cat3","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Brunei","USD","unknown","Entity2","E3","cat3","1","Individual","Missing ID","Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Indonesia","USD","unknown","Entity2","E3","cat37","1","Individual",,"Ops Reviewed","PASS",True,,,,,True
"2020-08-31","2020-08-31","Iceland","USD","referrer31","Entity1","J7","cat34","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","India","USD","unknown","Entity2","J10","cat2","1","Individual","Missing POR","Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Ecuador","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Ops Reviewed","match",True,,,,,True
"2020-08-31","2020-08-31","China","USD","referrer21","Entity1","E3","Other","1","Individual",,"Ops Reviewed","PASS",True,,,,,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","J10","cat9","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","France","EUR","referrer4","Entity3","N2","cat13","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Jamaica","USD","unknown","Entity2","E3","cat3","1","Individual","Missing ID review","Pending Review",,True,,,,,False
"2020-08-31","2020-08-31","Vietnam","USD",,"Entity2","E3","cat40","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","South Africa","USD",,"Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","E3","cat19","1","Individual",,"Completed","PASS",True,,,,,True
"2020-08-31","2020-08-31","Nigeria","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Vietnam","USD","referrer7","Entity2","E3","cat2","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Malaysia","USD","referrer8","Entity2","J10","cat20","1","Individual",,"Completed","PASS",True,,,,,False
"2020-08-31","2020-08-31","France","EUR","referrer4","Entity3","N2","cat13","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Australia","AUD","unknown","Entity1","F","cat6","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Belgium","EUR",,"Entity3","R01","Other","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity1","J7","cat32","1","Individual",,"Completed","PASS",True,,,,,True
"2020-08-31","2020-08-31","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","France","EUR","referrer4","Entity3","N2","cat13","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Completed","PASS",,,,,,False
"2020-08-31","2020-08-31","United Kingdom","GBP","unknown","Entity3","P","cat5","1","Individual","Complete","Batch - Processed","PASS",,,,,,True
"2020-08-31","2020-08-31","Spain","EUR","referrer3","Entity3","N","cat15","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Guyana","USD","referrer23",,"E2","Other","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Israel","USD","referrer17",,"E5","cat22","3",,,,,,,,,,False
"2020-08-31","2020-08-31","United Arab Emirates","USD",,"Entity1","E2","Other","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","China","USD",,"Entity2","J10","cat9","1","Individual",,"Rejected","PASS",,,,,,False
"2020-08-31","2020-08-31","China","USD",,"Entity2","J10","cat9","1","Individual",,"Rejected","PASS",,,,,,False
"2020-08-31","2020-08-31","South Africa","USD",,"Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Taiwan","USD","referrer26",,"E2","Other","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity1","J7","cat43","1","Individual",,"Completed","PASS",True,,,,,True
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Completed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Tonga","USD","unknown","Entity2","J10","cat3","1",,,,,,,,,,False
"2020-08-31","2020-08-31","Nigeria","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Completed","PASS",True,,,,,True
"2020-08-31","2020-08-31","France","EUR","referrer4","Entity3","N2","cat13","1","Individual",,"Batch - Reviewed","match",True,,,,,False
"2020-08-31","2020-08-31","France","EUR","referrer4","Entity3","N","cat7","1","Individual",,"Batch - Processed","PASS",True,,,1,1,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity1","J7","cat32","1","Individual",,"Completed","PASS",True,,,,,True
"2020-08-31","2020-08-31","China","USD",,"Entity2","E3","cat19","1","Individual",,"Completed","PASS",True,,,,,True
"2020-08-31","2020-08-31","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Reviewed","match",,,,,,False
"2020-08-31","2020-08-31","France","EUR","referrer4","Entity3","G","cat7","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","India","USD","unknown","Entity2","E3","cat2","1","Individual","Missing ID","Ops Reviewed","PASS",,,,,,False
"2020-08-31","2020-08-31","Romania","USD","unknown","Entity3","A01","cat10","1","Individual","Missing ID review and POR","Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Colombia","USD","referrer3","Entity2","E3","cat4","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Philippines","USD","unknown","Entity2","E3","cat2","1","Individual","Missing ID review","Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Spain","EUR","referrer3","Entity3","N","cat15","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Australia","AUD","unknown","Entity1","S","cat6","1","Individual","Missing ID and POR","Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","France","EUR","referrer4","Entity3","G","cat7","1","Individual",,"Batch - Reviewed","match",True,,,,,False
"2020-08-31","2020-08-31","India","USD","unknown","Entity2","E3","cat2","1","Individual","Missing ID","Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","South Africa","USD","referrer2","Entity4","J10","Other","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Germany","EUR","referrer15","Entity3","R01","Other","1",,,,,,,,,,False
"2020-08-31","2020-08-31","Burkina Faso","USD","referrer4","Entity3","J","Other","1","Individual",,"Ops Reviewed","PASS",True,,,,,False
"2020-08-31","2020-08-31","United Kingdom","GBP","unknown","Entity3","K","cat5","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Spain","EUR","referrer5","Entity3","R01","Other","1","Individual",,"Batch - Reviewed","match",,,,,,False
"2020-08-31","2020-08-31","United Kingdom","GBP","unknown","Entity3","K","cat5","1","Individual","Missing POR","Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","J10","cat9","1","Individual","Missing ID","Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Reviewed","match",,,,,,False
"2020-08-31","2020-08-31","France","EUR","referrer4","Entity3","N","cat7","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Thailand","USD","unknown","Entity2","J10","cat2","1","Individual","Missing ID review","Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Malta","USD","referrer19","Entity3","J","cat14","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","France","EUR","referrer4","Entity3","N2","cat13","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","South Africa","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Reviewed","match",,,,,,False
"2020-08-31","2020-08-31","Canada","CAD","referrer11",,"U2","cat17","2","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Vietnam","USD","referrer7","Entity2","E3","cat2","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Uzbekistan","USD",,"Entity2","J10","cat3","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Qatar","USD","referrer9","Entity2","E3","cat3","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","France","EUR","referrer4","Entity3","N","cat7","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","France","EUR","referrer4","Entity3","N","cat7","1","Individual",,"Batch - Reviewed","match",True,,,,,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","J10","cat9","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Panama","USD",,"Entity1","J7","cat35","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Nepal","USD",,"Entity2","J10","Other","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Vietnam","USD","referrer7","Entity2","E3","cat2","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","France","EUR","referrer4","Entity3","G","cat7","1","Joint",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Nigeria","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","United Kingdom","USD","unknown","Entity3","E7","cat5","1","Individual","Complete","Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Kuwait","USD","referrer9","Entity2","J10","cat3","1","Individual",,"Batch - Reviewed","match",True,,,,,False
"2020-08-31","2020-08-31","United Kingdom","GBP","unknown","Entity3","P","cat5","1","Individual","Complete","Batch - Processed","PASS",,,,,,True
"2020-08-31","2020-08-31","Venezuela","USD","referrer3","Entity2","E3","cat4","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Vietnam","USD","referrer7","Entity2","E3","cat2","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Switzerland","EUR","referrer4","Entity3","N","cat7","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","South Africa","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Batch - Reviewed","match",,,,,,False
"2020-08-31","2020-08-31","Taiwan","USD","referrer30","Entity2","E8","cat12","1","Individual",,"Ops Reviewed","match",True,,,,,False
"2020-08-31","2020-08-31","China","USD",,"Entity2","E3","Other","1","Joint",,"Completed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Lesotho","USD",,"Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","United Kingdom","GBP","unknown","Entity3","P","cat5","1","Individual","Missing ID and POR","Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","South Africa","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Argentina","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","South Africa","USD","referrer2","Entity4","J10","cat30","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","China","USD","unknown","Entity2","E3","cat9","1","Individual","Complete","Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Venezuela","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Zambia","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Colombia","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Nigeria","USD",,"Entity4","J10","cat1","1","Individual",,"Batch - Reviewed","match",,,,,,False
"2020-08-31","2020-08-31","Nigeria","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-09-29","2020-09-29","China","USD","unknown","Entity2","E3","cat9","1",,,,,,,,,,False
"2020-08-31","2020-08-31","South Africa","GBP","referrer2","Entity4","P","cat1","1","Individual",,"Batch - Reviewed","match",True,,,,,False
"2020-08-31","2020-08-31","Poland","USD","unknown","Entity3","E3","cat10","1","Individual","Missing POR","Batch - Reviewed","match",True,,,,,False
"2020-08-31","2020-08-31","Thailand","USD","unknown","Entity2","J10","cat2","1","Individual","Missing ID review and POR","Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Switzerland","USD","unknown","Entity1","J7","cat6","1","Individual","Missing ID review","Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Mexico","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","United Kingdom","GBP","unknown","Entity3","K","cat5","1","Individual","Missing ID and POR","Batch - Reviewed","match",,,,,,False
"2020-08-31","2020-08-31","Ghana","USD",,"Entity4","J10","cat1","1","Individual",,"Batch - Reviewed","match",,,,,,False
"2020-08-31","2020-08-31","Nigeria","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Reviewed","match",True,,,,,False
"2020-08-31","2020-08-31","Peru","USD","referrer3","Entity2","E3","cat4","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Guatemala","USD","referrer11","Entity2","J10","cat4","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Argentina","USD",,"Entity2","E3","cat4","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Malaysia","USD",,"Entity2","E8","cat12","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Malaysia","USD","referrer8","Entity2","J10","cat20","1","Individual",,"Batch - Reviewed","match",True,,,,,False
"2020-08-31","2020-08-31","United Kingdom","GBP","unknown","Entity3","P","cat5","1",,,,,,,,,,False
"2020-08-31","2020-08-31","United Kingdom","GBP","unknown","Entity3","P","cat5","1","Individual","Missing ID and POR","Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Venezuela","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","South Africa","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Completed","PASS",True,,,,,True
"2020-08-31","2020-08-31","France","EUR","referrer4","Entity3","N2","cat13","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","China","USD","referrer21","Entity1","E3","Other","1","Individual",,"Ops Reviewed","match",True,,,,,False
"2020-08-31","2020-08-31","Netherlands","EUR","unknown","Entity3","R01","cat10","1","Individual","Missing ID and POR","Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Italy","EUR","referrer16","Entity3","N","cat21","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Spain","EUR","referrer3","Entity3","N","cat15","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-08-31","Nigeria","USD","referrer2","Entity4","E2","cat1","1","Individual",,"Batch - Reviewed","match",,,,,,False
"2020-08-31","2020-08-31","South Africa","USD",,"Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","South Africa","USD","referrer2","Entity4","J10","cat1","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Colombia","USD","referrer3","Entity2","J10","Other","1","Individual",,"Batch - Processed","PASS",,,,,,False
"2020-08-31","2020-08-31","Mexico","USD","referrer3","Entity2","J10","cat4","1","Individual",,"Batch - Processed","PASS",True,,,,,False
"2020-08-31","2020-09-14","Brazil","USD","referrer6","Entity2","J10","cat3","1","Individual",,"Ops Reviewed","PASS",True,,,,,False
